Cross Lochs,Restored 2006,Restored 2015,Erosion
0.99632692,0.81478101,0.89275116,0.61277753
0.96209937,0.72748971,0.86118174,0.67408699
0.9361642,0.69928467,0.83736193,0.69669545
1.02479374,0.73616415,0.80787438,0.69591308
1.02934921,0.8380717,0.75014645,0.69814765
0.97599471,1.11960495,0.77678967,0.69480246
0.9693408,1.15008032,0.72464806,0.71294302
0.90547222,1.12410963,0.73467183,0.70607716
0.88028586,1.12969899,0.67935371,0.69118756
0.80461544,1.13992488,0.68317479,0.68032277
0.74411154,1.12417138,0.75571626,0.75365603
0.69860142,1.10599959,0.78253812,0.76754057
0.64984518,1.08480501,0.78904551,0.74363953
0.61043966,1.09871578,0.81223983,0.76426411
0.64942634,1.06294084,0.79233408,0.79514116
0.7015931,1.11443567,0.78302699,0.7866298
0.7433024,1.16661835,0.78494912,0.81156844
0.87914938,1.16463578,0.76889104,0.86050242
0.92093706,1.16428256,0.77665228,0.87563354
0.92816818,1.18588662,0.79008037,0.83117634
0.88796932,1.08316529,0.81018436,0.86386114
0.94473994,0.91396707,0.80061138,0.86479384
0.95258737,1.04450715,0.79102749,0.88521969
0.97383201,1.10675657,0.7869795,0.86234957
1.00709713,1.11664903,0.81789267,0.80713922
1.04472697,1.13085341,0.78949767,0.73185652
1.13699794,1.13533878,0.71594632,0.73653567
1.15354252,1.1603657,0.65492803,0.76500237
1.12638092,1.15275168,0.74225706,0.80367965
1.07454228,1.13725722,0.8208943,0.7587589
1.10173035,1.13933253,0.81158251,0.70293611
1.11192858,1.13362026,0.78255153,0.74263501
1.17503405,1.24490964,0.80935693,0.74138415
1.16235316,1.25097966,0.80295253,0.75839925
1.12528384,1.13329053,0.82602835,0.78062207
1.13549316,1.12714338,0.79675692,0.79136795
1.13362527,1.10414577,0.79557878,0.7981739
1.10475194,1.18601656,0.79427195,0.76217085
1.09264672,1.21313977,0.82009745,0.73871624
1.10412478,1.22180855,0.79116136,0.77276272
1.1105175,1.2387898,0.79769289,0.82420832
1.0962894,1.22093153,0.76768625,0.83530736
1.05355477,1.14473867,0.76846802,0.78983468
1.07932448,1.08590591,0.64606887,0.79670197
1.07933927,1.04089236,0.67006284,0.74812287
1.12567723,1.0250386,0.783503,0.76531136
1.08751166,1.00127089,0.78631997,0.78648955
1.09388578,0.97312707,0.68768352,0.8400498
1.10113418,0.96006626,0.66187096,0.82415605
1.03416729,0.96790767,0.58299023,0.77804953
0.98563069,1.06832969,0.66403645,0.82794535
1.01308107,1.06613195,0.74736273,0.84173524
1.03284574,0.98781264,0.79755741,0.77626729
1.05397403,0.94319201,1.14820731,0.75420409
1.04150283,0.92356336,1.19571185,0.78871596
1.04055452,0.95534784,1.1845603,0.81251645
1.04316902,0.8295908,1.28637981,0.8021878
1.08888459,0.73908192,1.2415067,0.79896694
1.05017769,0.95053011,1.23621547,0.76238859
1.04937363,0.92945039,1.00202382,0.73338485
1.03339791,0.9799909,1.02303088,0.80001873
1.02783716,1.01720595,1.08953846,0.79660928
1.01129854,1.05034769,1.2032851,0.81795704
1.05024564,0.90488797,1.11931002,0.85077524
1.06921864,0.8099224,0.8958053,0.83883274
1.0697298,0.95804316,0.82392746,0.8360191
1.05873859,0.94771093,0.82909888,0.83025748
1.0567131,0.92724317,0.74885869,0.8290723
1.04293227,0.82925683,0.96979856,0.82170933
1.07646883,0.84398776,0.87361383,0.81486595
1.10279608,0.83330446,0.92433983,0.88635224
1.0921917,0.9357059,1.04975545,0.90767163
1.07884502,0.94550472,1.01138413,0.90717721
1.10819936,0.97373176,0.91267079,0.89332205
1.12000704,0.94244617,0.94074249,0.93207264
1.09125733,0.90168965,1.17512488,0.94076943
1.0883137,0.95067436,1.17034578,0.93774265
0.97963858,0.91624665,1.09884644,0.92441481
0.94690955,0.99321747,1.09763622,0.89607304
0.90721637,0.91001856,1.03072274,0.94311422
0.93731964,0.73969507,0.98307264,0.98158288
0.97940469,0.75545698,1.22036934,0.99241972
1.07762003,1.09410107,1.09099746,0.94947243
1.04722559,1.15552819,1.07981503,0.93117559
1.06237566,0.86723346,0.85871214,0.94024241
1.08898902,0.90317851,0.84197146,0.91597068
1.11481905,1.19633901,0.81560647,0.92936027
1.13746679,1.05976641,0.77638942,0.90660322
1.11869979,1.05085981,0.68383116,0.92817742
1.11263227,1.0486536,0.66003412,0.89016545
1.11363339,0.72329634,0.64955682,0.91444594
1.09079337,0.95170134,0.60017478,0.95994765
1.08270645,1.04642141,0.67059731,0.96075523
1.08503604,1.01562488,0.67329049,0.9190675
1.09956503,0.91526592,0.67103505,0.78577888
1.10418499,1.00852621,0.68808645,0.63120782
1.07723403,0.98016959,0.68307048,0.68304521
0.95837146,1.01198173,0.6300261,0.80921072
0.97992146,0.98852229,0.66671449,0.85377496
1.09450054,1.10989833,0.66942531,0.89673239
1.13197029,1.118487,0.64310902,0.90415388
1.09103477,1.18495262,0.586824,0.89414316
1.04289854,1.10496378,0.70288223,0.89042872
1.08249378,0.98610109,0.65920967,0.90829813
1.13670254,0.94601113,0.68538231,0.93585181
1.01412284,0.92846584,0.60562956,0.94018126
0.9133929,0.90514326,0.5655216,0.88921058
0.89712435,0.9609735,0.64733869,0.87609679
0.85717791,0.99592531,0.83126086,0.84479767
0.8578037,0.99185354,0.89665002,0.86221892
0.83524328,1.00251293,1.28965998,0.88320851
0.74469024,0.94045776,1.24701035,0.84871691
0.67657745,0.92375052,1.11610997,0.84311682
0.65442175,0.85168105,1.3392731,0.84180504
0.73952007,0.86434746,1.13793182,0.83453023
0.83278644,0.88502687,1.27374554,0.86201787
0.86133522,0.89052445,1.29967022,0.89056742
0.87670553,0.96022904,1.41584575,0.89284438
0.87778991,1.00840151,1.28532255,0.87235606
0.8698836,0.96725833,1.2221173,0.82147396
0.90027708,0.89882648,1.17334723,0.83232296
0.76654583,0.84265727,1.10107553,0.83961493
0.77722692,0.83226174,0.78689146,0.91524953
0.80552828,0.85133678,0.70680451,0.94280434
0.75640804,0.85659933,0.64194161,0.94524437
0.78997761,0.83914143,0.91152155,0.87144697
0.81239802,0.91362643,0.87668884,0.84243464
0.86128902,0.94933343,0.7114765,0.86848748
0.83701313,0.84801668,0.63983762,0.93097192
0.86275011,0.79523665,0.71378893,0.94165748
0.91626042,0.76708227,0.77793723,0.78887278
0.88991934,0.7387315,0.73896629,0.89904368
0.93121284,0.6923582,0.7929433,0.93777853
1.04424679,0.67512852,0.78464937,0.96003675
1.01934135,0.68860018,0.85650748,0.97215259
0.97414464,0.75298351,0.89302438,0.94702756
1.05598879,0.78137386,0.63080144,0.92662227
1.03553236,0.78543395,0.72836173,0.81551975
1.03695655,0.86795682,1.0216856,0.78555608
1.01557541,0.80209327,0.9721477,0.91535163
1.03707659,0.83112997,0.94807512,0.92852992
1.02456927,0.83727056,1.07916808,0.9352591
1.0496347,0.90162963,0.52339023,0.94473535
0.83966601,0.9233579,0.48235583,0.97978038
0.70960951,0.93933052,0.54179686,0.92678368
0.55058801,0.97820199,0.55329204,0.90978974
0.59227139,0.87279087,0.50184715,0.89270169
0.71227437,0.80670059,0.62126994,0.94099134
0.83425128,0.83380812,0.7268036,0.93085873
0.81108373,0.88734859,0.58370721,0.88623273
0.8220219,0.85375077,0.48547539,0.85657316
0.90099108,0.90947783,0.55578721,0.82616585
0.90679723,0.94166237,0.6140793,0.82402033
0.90845025,1.0348978,0.50097549,0.78465927
0.87381327,0.84725952,0.56144619,0.76474375
0.6637944,0.68038595,0.57126629,0.8664155
0.55158597,0.72965109,0.62430614,0.92491555
0.31152394,0.88482922,0.71363449,0.97909576
